Date,Open,High,Low,Close,Volume
2025-04-17,80.35,82.755,80.31,81.5,23954393
2025-04-21,80.21,80.41,78.49,79.37,15505960
2025-04-22,80.4,81.99,80.05,81.39,11048669
2025-04-23,82.1,82.98,80.74,81.24,21608065
2025-04-24,82.0,82.78,81.29,82.54,10609495
2025-04-25,81.8,82.46,81.48,82.39,8832390
2025-04-28,82.3,83.195,82.19,82.97,8218355
2025-04-29,82.04,83.03,81.88,82.73,9921658
2025-04-30,81.4,81.515,79.505,80.5,18907144
2025-05-01,79.84,81.86,79.84,80.8,18157210
2025-05-02,81.78,82.39,80.315,81.98,16019402
2025-05-05,80.95,81.06,80.05,80.5,14765105
2025-05-06,80.86,81.22,80.07,80.52,11497731
2025-05-07,80.7,80.9553,79.94,80.55,11224120
2025-05-08,81.29,82.72,81.16,81.61,15282937
2025-05-09,82.6,82.835,81.76,82.43,9996574
2025-05-12,85.48,85.87,83.96,84.58,16305028
2025-05-13,85.0,86.445,84.66,85.77,14515784
2025-05-14,85.195,85.58,84.92,85.25,10666327
2025-05-15,84.17,85.66,83.96,85.61,14860766
2025-05-16,85.8,85.85,84.605,85.48,10862912
2025-05-19,84.77,84.86,83.745,84.37,12393533
2025-05-20,84.31,84.5,83.51,83.59,11391071
2025-05-21,83.09,83.25,82.04,82.05,12849160
2025-05-22,81.62,82.195,80.72,81.73,11866125
2025-05-23,81.01,82.195,80.98,81.99,11755456
2025-05-27,82.56,82.83,81.95,82.7,9514036
2025-05-28,83.1,83.35,81.44,81.65,14776304
2025-05-29,81.78,82.26,81.26,82.26,11896713
2025-05-30,81.63,81.955,80.875,81.53,15519308
2025-06-02,83.06,83.17,81.65,82.6,16015491
2025-06-03,82.66,84.095,81.88,83.58,15176324
2025-06-04,83.54,84.19,81.85,81.95,22469608
2025-06-05,82.56,82.6,81.66,81.87,13833664
2025-06-06,82.61,83.66,82.61,83.41,14278406
2025-06-09,83.74,84.44,83.075,83.57,14340165
2025-06-10,84.46,85.61,84.42,85.06,23046119
2025-06-11,85.64,86.43,84.8,86.29,24498300
2025-06-12,85.89,86.615,85.26,86.59,17014058
2025-06-13,88.21,88.57,86.95,88.1,42097371
2025-06-16,87.86,88.75,87.175,87.84,34703307
2025-06-17,88.57,89.32,88.02,88.66,33942066
2025-06-18,88.98,89.43,87.88,88.08,35236460
2025-06-20,88.43,89.225,88.17,88.98,28372375
2025-06-23,89.37,89.43,85.655,86.03,52844147
2025-06-24,84.775,85.8,84.585,84.91,32679354
2025-06-25,84.81,85.115,84.26,84.54,21861510
2025-06-26,84.73,85.92,84.52,85.75,16782807
2025-06-27,85.7,85.7,84.7901,85.3,17705866
2025-06-30,84.97,85.34,84.555,84.81,13123759
2025-07-01,84.94,85.855,84.155,85.46,20386401
2025-07-02,86.18,87.07,85.23,86.93,21234429
2025-07-03,86.81,87.31,86.61,87.03,11133109
2025-07-07,86.5,86.96,85.3,86.19,17836602
2025-07-08,86.09,88.83,86.07,88.51,23736228
2025-07-09,88.29,88.64,87.8,88.06,14336578
2025-07-10,87.86,88.78,87.23,88.73,14412381
2025-07-11,88.58,89.44,88.31,89.13,15085776
2025-07-14,88.96,88.96,87.68,88.15,16720772
2025-07-15,87.98,88.36,86.77,86.88,16929788
2025-07-16,86.76,87.26,85.815,86.13,17750826
2025-07-17,85.69,86.785,85.48,86.66,18043210
2025-07-18,87.35,87.75,85.62,85.96,30487841
2025-07-21,86.02,86.17,84.895,85.07,15217229
2025-07-22,84.97,85.94,84.885,85.47,16222037
2025-07-23,85.82,86.86,85.6,86.81,14023041
2025-07-24,86.58,87.5393,86.19,87.43,12011071
2025-07-25,87.52,87.67,86.645,87.1,10071567
2025-07-28,87.68,88.24,87.55,88.09,11852641
2025-07-29,88.23,88.98,87.94,88.95,12275980
2025-07-30,88.4,88.45,87.13,87.68,13276166
2025-07-31,86.76,88.215,86.76,87.21,12480399
2025-08-01,86.88,87.19,85.12,85.59,21164683
2025-08-04,85.44,86.082,84.96,85.4,13254821
2025-08-05,85.38,85.625,84.345,85.51,15706803
2025-08-06,86.05,86.55,84.47,84.72,19124727
2025-08-07,85.22,86.17,84.28,84.39,17521028
2025-08-08,84.79,85.705,84.36,84.93,20368113
2025-08-11,85.1,85.47,84.1,84.25,14414357
2025-08-12,84.42,85.4,84.17,84.66,17263511
2025-08-13,84.72,85.65,84.42,85.64,12800606
2025-08-14,85.58,85.685,84.65,85.56,12472298
2025-08-15,85.6,86.525,85.29,85.56,13648858
2025-08-18,85.11,85.45,84.56,85.05,13214222
2025-08-19,84.81,85.58,84.59,85.08,12846941
2025-08-20,85.22,86.14,85.14,85.79,13983605
2025-08-21,85.64,86.565,85.41,86.38,11044014
2025-08-22,86.67,88.35,86.53,88.14,15468166
2025-08-25,87.92,88.48,87.63,88.37,11706411
2025-08-26,88.02,88.31,87.405,88.23,11427750
2025-08-27,88.1,89.54,88.0,89.22,13438680
2025-08-28,89.25,90.03,88.66,89.9,12043142
2025-08-29,89.94,90.62,89.82,90.39,11872460
2025-09-02,90.15,90.68,89.47,90.52,12982220
2025-09-03,89.8,90.545,88.19,88.49,17954877
2025-09-04,88.5,89.45,88.12,89.08,12947743
2025-09-05,88.35,88.64,86.915,87.36,24091118
2025-09-08,87.65,88.03,86.385,87.16,17465932
2025-09-09,87.63,88.815,87.53,87.58,20596707
2025-09-10,87.78,89.155,87.58,89.11,14966411
2025-09-11,88.4,89.32,88.13,89.13,12588427
2025-09-12,89.5,89.9,88.58,88.6,11149133
2025-09-15,88.77,89.0,88.15,88.3,11644282
2025-09-16,88.69,90.055,88.67,89.78,20796728
2025-09-17,89.66,90.62,89.27,89.99,13022429
2025-09-18,90.07,90.25,89.03,89.71,14356524
2025-09-19,89.63,89.695,88.21,88.52,14989567
2025-09-22,87.46,88.1,87.11,87.67,11251171
2025-09-23,88.02,90.14,88.02,89.18,22107394
2025-09-24,89.81,91.18,89.71,90.34,17703067
2025-09-25,90.33,91.235,90.08,91.15,15943599
2025-09-26,91.3,92.91,91.28,91.99,20080840
2025-09-29,91.35,91.48,89.825,90.3,18837241
2025-09-30,89.51,89.695,88.64,89.34,23772378
2025-10-01,88.9,89.64,88.8,89.34,13830612
2025-10-02,89.14,89.93,88.345,88.44,15896803
2025-10-03,88.89,89.43,88.78,88.91,12023978
2025-10-06,89.47,89.86,88.99,89.35,10744236
2025-10-07,89.265,89.56,87.91,89.49,12662283
2025-10-08,89.49,89.49,88.295,88.97,10012105
2025-10-09,89.16,89.92,87.665,87.76,11698944
2025-10-10,87.11,87.55,85.19,85.22,22446124
2025-10-13,85.865,86.49,85.59,86.38,11444788
2025-10-14,85.15,86.855,85.04,86.37,12542293
2025-10-15,86.92,87.41,85.675,86.32,12133536
2025-10-16,86.47,86.73,84.7,85.28,14596926
2025-10-17,85.64,86.16,85.29,85.98,12036032
2025-10-20,86.13,87.085,86.13,86.89,12676177
2025-10-21,87.13,87.33,86.25,86.69,12942606
2025-10-22,87.27,88.18,86.54,87.8,16407037
2025-10-23,89.37,89.555,88.43,88.97,23654420
2025-10-24,89.37,89.4,88.01,88.07,10595450
2025-10-27,88.35,88.64,87.8907,88.28,9798614
2025-10-28,87.95,88.23,87.31,87.36,11237250
2025-10-29,87.455,88.46,87.28,88.01,13403941
2025-10-30,87.98,88.6198,87.365,87.49,10331749
2025-10-31,87.7,88.625,87.32,88.13,13492682
2025-11-03,88.15,88.38,87.13,88.14,11116327
2025-11-04,87.06,87.43,86.37,87.19,14738807
2025-11-05,87.2,88.39,87.085,87.42,11887455
2025-11-06,87.55,89.1,87.55,88.27,16077707
2025-11-07,88.58,89.745,88.335,89.54,17729210
2025-11-10,89.77,90.56,88.605,90.35,15632265
2025-11-11,90.89,92.17,90.82,91.53,19376378
2025-11-12,90.91,91.33,90.12,90.25,14931647
2025-11-13,90.54,91.3,90.075,90.48,16121910
2025-11-14,90.96,92.22,89.815,92.02,17089864
2025-11-17,91.91,91.94,89.98,90.34,18723669
2025-11-18,89.95,91.3,89.7,91.06,17419954
2025-11-19,89.45,90.165,88.82,89.88,20531369
2025-11-20,90.34,91.565,88.79,88.86,20815023
2025-11-21,89.01,89.81,88.07,89.42,19658610
2025-11-24,89.32,89.45,87.79,89.17,16840899
2025-11-25,88.47,88.96,87.875,88.61,14649462
2025-11-26,88.59,89.915,88.51,89.28,13305515
2025-11-28,89.33,90.835,89.195,90.45,8333313
2025-12-01,90.58,91.82,90.51,91.32,15575036
2025-12-02,91.18,91.18,89.685,90.14,16652460
2025-12-03,90.75,91.99,90.62,91.83,15086985
2025-12-04,91.78,92.365,91.51,92.22,11899849
2025-12-05,46.03,46.66,45.91,45.92,21726505
2025-12-08,45.66,45.92,45.27,45.42,27762750
2025-12-09,45.5,46.08,45.46,45.7,20809121
2025-12-10,45.84,46.27,45.63,46.18,26255067
2025-12-11,45.9,46.245,45.84,45.96,25664929
2025-12-12,46.045,46.235,45.39,45.51,32059898
2025-12-15,45.61,45.61,44.82,45.19,27338430
2025-12-16,44.83,44.85,43.77,43.81,48449300
2025-12-17,44.13,44.88,44.06,44.78,43016459
2025-12-18,44.65,44.71,43.98,44.13,29700827
2025-12-19,44.25,44.53,44.025,44.13,30946501
2025-12-22,44.14,44.485,44.09,44.21,23707420
2025-12-23,44.37,44.55,44.22,44.5,19137538
2025-12-24,44.415,44.555,44.31,44.37,11293864
2025-12-26,44.32,44.435,43.99,44.2,17884483
2025-12-29,44.51,44.74,44.29,44.62,31352054
2025-12-30,44.8,45.0884,44.8,44.96,18654743
2025-12-31,44.93,45.02,44.57,44.71,16965922
2026-01-02,44.72,45.7799,44.49,45.65,31935524
2026-01-05,47.16,47.32,45.75,46.89,94961037
2026-01-06,46.995,47.06,45.5313,45.64,69568225
2026-01-07,45.82,45.82,45.08,45.13,42739166
2026-01-08,45.32,46.85,45.22,46.55,51451021
2026-01-09,46.75,46.88,46.505,46.67,38839945
2026-01-12,46.75,46.805,46.1001,46.34,28264436
2026-01-13,46.73,47.39,46.68,47.0,50469235
2026-01-14,47.25,48.65,47.18,48.06,80750152
2026-01-15,47.63,48.07,47.27,47.61,49328793
2026-01-16,47.56,47.805,47.485,47.69,30796285
2026-01-20,48.09,48.31,47.5,47.6,49477357
2026-01-21,48.29,49.05,48.29,48.75,58996037
2026-01-22,48.62,49.0,48.42,48.91,50869509
2026-01-23,49.52,49.89,49.09,49.19,51431167
2026-01-26,49.865,49.89,48.95,49.22,40122625
2026-01-27,49.39,49.815,49.16,49.67,39328585
2026-01-28,49.97,50.14,49.56,50.05,41890386
2026-01-29,51.15,51.73,50.48,50.51,77520650
2026-01-30,50.36,51.085,49.875,51.05,74039404
2026-02-02,50.1,50.51,49.77,50.05,61479856
2026-02-03,50.24,51.78,50.02,51.67,83204518
2026-02-04,51.82,52.9599,51.82,52.83,78149891
2026-02-05,52.26,52.49,51.435,52.21,54235648
2026-02-06,52.5,53.415,52.36,53.25,41669571
2026-02-09,53.205,53.72,52.975,53.64,38798501
2026-02-10,53.77,53.79,53.24,53.58,32145991
2026-02-11,54.28,55.11,54.25,54.98,57349665
2026-02-12,54.94,55.24,53.76,53.98,67427841
2026-02-13,53.94,54.575,53.81,54.35,48392131
2026-02-17,54.56,54.905,53.18,53.75,50499593
2026-02-18,54.53,54.86,54.22,54.78,59196116
2026-02-19,55.46,55.88,54.925,55.18,62513522
2026-02-20,55.0,55.285,54.51,54.88,50833496
2026-02-23,55.035,55.93,54.865,55.15,44013472
2026-02-24,55.11,55.22,54.4,55.1,42921656
2026-02-25,55.3,55.37,54.185,54.87,36207494
2026-02-26,54.37,55.67,54.12,55.05,47033507
2026-02-27,55.64,56.15,54.925,55.92,59071460
2026-03-02,57.77,57.88,56.27,57.04,135633331
2026-03-03,57.385,57.72,56.05,56.52,154770813
2026-03-04,56.06,56.43,55.325,56.19,70732742
2026-03-05,56.53,57.06,56.08,56.48,85177811
2026-03-06,57.15,57.34,56.17,56.57,68219040
2026-03-09,56.84,57.15,55.94,56.32,88747415
2026-03-10,56.055,56.46,55.365,55.6,88817874
2026-03-11,55.63,57.04,55.54,56.98,48743711
2026-03-12,57.13,58.215,57.06,57.51,69358707
2026-03-13,57.5,57.93,57.1,57.7,43374633
2026-03-16,57.76,58.1,57.27,57.9,39474322
2026-03-17,58.23,59.05,57.98,58.51,40137744
2026-03-18,58.74,58.97,58.43,58.43,42908021
2026-03-19,58.87,59.72,58.52,59.36,69231382
2026-03-20,59.555,60.32,59.28,59.31,73003414
2026-03-23,57.89,59.84,57.66,59.63,71027210
2026-03-24,59.8,61.47,59.77,60.84,51207451
2026-03-25,60.32,61.0,60.26,60.57,42680736
2026-03-26,60.67,61.86,60.59,61.52,54967638
2026-03-27,61.53,62.79,61.26,62.56,59553212
2026-03-30,63.13,63.46,61.78,61.96,49750120
2026-03-31,62.04,62.83,60.035,61.26,94766929
2026-04-01,59.72,60.62,58.355,58.97,96652895
2026-04-02,60.53,61.01,58.98,59.25,60400533
2026-04-06,59.11,59.69,58.891,59.68,25474156
2026-04-07,59.81,60.77,59.79,60.16,38811700
2026-04-08,56.68,58.19,56.18,58.05,88023628
2026-04-09,58.2,59.02,57.11,57.33,55088507
2026-04-10,57.17,57.475,56.4,56.94,42561689
2026-04-13,57.615,57.72,56.645,57.11,43100868
2026-04-14,56.5,56.5,55.405,55.95,58830078
2026-04-15,55.6,56.21,55.27,55.76,39551489
2026-04-16,55.84,56.875,55.765,56.58,31282568
2026-04-17,54.41,55.16,53.41,55.02,90913253
